 time            v(conn_pin)     v(mcu_pin)      v_am_rs#branch 
 2.68551817e-05  4.92149416e+00  4.92054111e+00  9.53050103e-07 
 2.68601817e-05  4.92237688e+00  4.92143398e+00  9.42898892e-07 
 2.68651817e-05  4.92324961e+00  4.92231675e+00  9.32862233e-07 
 2.68701817e-05  4.92411246e+00  4.92318953e+00  9.22938842e-07 
 2.68751817e-05  4.92496555e+00  4.92405243e+00  9.13127447e-07 
 2.68801817e-05  4.92580899e+00  4.92490556e+00  9.03426792e-07 
 2.68851817e-05  4.92664288e+00  4.92574904e+00  8.93835632e-07 
 2.68901817e-05  4.92746733e+00  4.92658298e+00  8.84352740e-07 
 2.68951817e-05  4.92828245e+00  4.92740747e+00  8.74976899e-07 
 2.69001817e-05  4.92908834e+00  4.92822263e+00  8.65706907e-07 
 2.69051817e-05  4.92988511e+00  4.92902857e+00  8.56541575e-07 
 2.69101817e-05  4.93067286e+00  4.92982538e+00  8.47479728e-07 
 2.69151817e-05  4.93145170e+00  4.93061318e+00  8.38520203e-07 
 2.69201817e-05  4.93222171e+00  4.93139205e+00  8.29661851e-07 
 2.69251817e-05  4.93298301e+00  4.93216211e+00  8.20903534e-07 
 2.69301817e-05  4.93373569e+00  4.93292345e+00  8.12244130e-07 
 2.69351817e-05  4.93447985e+00  4.93367617e+00  8.03682525e-07 
 2.69401817e-05  4.93521559e+00  4.93442037e+00  7.95217621e-07 
 2.69451817e-05  4.93594299e+00  4.93515615e+00  7.86848331e-07 
 2.69501817e-05  4.93666216e+00  4.93588359e+00  7.78573579e-07 
 2.69551817e-05  4.93737319e+00  4.93660280e+00  7.70392303e-07 
 2.69601817e-05  4.93807617e+00  4.93731386e+00  7.62303452e-07 
 2.69651817e-05  4.93877118e+00  4.93801688e+00  7.54305986e-07 
 2.69701817e-05  4.93945833e+00  4.93871193e+00  7.46398877e-07 
 2.69751817e-05  4.94013769e+00  4.93939911e+00  7.38581109e-07 
 2.69801817e-05  4.94080937e+00  4.94007851e+00  7.30851677e-07 
 2.69851817e-05  4.94147343e+00  4.94075022e+00  7.23209587e-07 
 2.69901817e-05  4.94212998e+00  4.94141432e+00  7.15653857e-07 
 2.69951817e-05  4.94277909e+00  4.94207090e+00  7.08183513e-07 
 2.70001817e-05  4.94342085e+00  4.94272005e+00  7.00797597e-07 
 2.70051817e-05  4.94405534e+00  4.94336184e+00  6.93495156e-07 
 2.70101817e-05  4.94468264e+00  4.94399637e+00  6.86275252e-07 
 2.70151817e-05  4.94530285e+00  4.94462371e+00  6.79136955e-07 
 2.70201817e-05  4.94591602e+00  4.94524394e+00  6.72079347e-07 
 2.70251817e-05  4.94652225e+00  4.94585715e+00  6.65101520e-07 
 2.70301817e-05  4.94712162e+00  4.94646342e+00  6.58202574e-07 
 2.70351817e-05  4.94771420e+00  4.94706281e+00  6.51381621e-07 
 2.70401817e-05  4.94830006e+00  4.94765542e+00  6.44637784e-07 
 2.70451817e-05  4.94887929e+00  4.94824132e+00  6.37970193e-07 
 2.70501817e-05  4.94945195e+00  4.94882058e+00  6.31377989e-07 
 2.70551817e-05  4.95001813e+00  4.94939327e+00  6.24860324e-07 
 2.70601817e-05  4.95057790e+00  4.94995948e+00  6.18416357e-07 
 2.70651817e-05  4.95113133e+00  4.95051928e+00  6.12045259e-07 
 2.70701817e-05  4.95167848e+00  4.95107274e+00  6.05746207e-07 
 2.70751817e-05  4.95221944e+00  4.95161992e+00  5.99518391e-07 
 2.70801817e-05  4.95275427e+00  4.95216091e+00  5.93361007e-07 
 2.70851817e-05  4.95328304e+00  4.95269577e+00  5.87273261e-07 
 2.70901817e-05  4.95380582e+00  4.95322457e+00  5.81254369e-07 
 2.70951817e-05  4.95432268e+00  4.95374737e+00  5.75303555e-07 
 2.71001817e-05  4.95483368e+00  4.95426426e+00  5.69420050e-07 
 2.71051817e-05  4.95533889e+00  4.95477529e+00  5.63603096e-07 
 2.71101817e-05  4.95583838e+00  4.95528053e+00  5.57851943e-07 
 2.71151817e-05  4.95633221e+00  4.95578004e+00  5.52165848e-07 
 2.71201817e-05  4.95682044e+00  4.95627389e+00  5.46544078e-07 
 2.71251817e-05  4.95730314e+00  4.95676215e+00  5.40985908e-07 
 2.71301817e-05  4.95778037e+00  4.95724488e+00  5.35490620e-07 
 2.71351817e-05  4.95825220e+00  4.95772214e+00  5.30057505e-07 
 2.71401817e-05  4.95871867e+00  4.95819399e+00  5.24685862e-07 
 2.71451817e-05  4.95917987e+00  4.95866049e+00  5.19374996e-07 
 2.71501817e-05  4.95963583e+00  4.95912171e+00  5.14124224e-07 
 2.71551817e-05  4.96008663e+00  4.95957770e+00  5.08932865e-07 
 2.71601817e-05  4.96053232e+00  4.96002852e+00  5.03800251e-07 
 2.71651817e-05  4.96097296e+00  4.96047424e+00  4.98725718e-07 
 2.71701817e-05  4.96140861e+00  4.96091490e+00  4.93708611e-07 
 2.71751817e-05  4.96183932e+00  4.96135057e+00  4.88748281e-07 
 2.71801817e-05  4.96226515e+00  4.96178130e+00  4.83844089e-07 
 2.71851817e-05  4.96268615e+00  4.96220716e+00  4.78995400e-07 
 2.71901817e-05  4.96310238e+00  4.96262818e+00  4.74201587e-07 
 2.71951817e-05  4.96351390e+00  4.96304444e+00  4.69462032e-07 
 2.72001817e-05  4.96392075e+00  4.96345597e+00  4.64776122e-07 
 2.72051817e-05  4.96432299e+00  4.96386285e+00  4.60143251e-07 
 2.72101817e-05  4.96472067e+00  4.96426511e+00  4.55562820e-07 
 2.72151817e-05  4.96511384e+00  4.96466281e+00  4.51034238e-07 
 2.72201817e-05  4.96550256e+00  4.96505600e+00  4.46556919e-07 
 2.72251817e-05  4.96588687e+00  4.96544474e+00  4.42130283e-07 
 2.72301817e-05  4.96626683e+00  4.96582908e+00  4.37753759e-07 
 2.72351817e-05  4.96664248e+00  4.96620905e+00  4.33426781e-07 
 2.72401817e-05  4.96701387e+00  4.96658472e+00  4.29148789e-07 
 2.72451817e-05  4.96738105e+00  4.96695613e+00  4.24919230e-07 
 2.72501817e-05  4.96774407e+00  4.96732334e+00  4.20737556e-07 
 2.72551817e-05  4.96810298e+00  4.96768638e+00  4.16603227e-07 
 2.72601817e-05  4.96845782e+00  4.96804530e+00  4.12515709e-07 
 2.72651817e-05  4.96880863e+00  4.96840016e+00  4.08474471e-07 
 2.72701817e-05  4.96915547e+00  4.96875099e+00  4.04478992e-07 
 2.72751817e-05  4.96949838e+00  4.96909785e+00  4.00528754e-07 
 2.72801817e-05  4.96983740e+00  4.96944077e+00  3.96623247e-07 
 2.72851817e-05  4.97017257e+00  4.96977981e+00  3.92761964e-07 
 2.72901817e-05  4.97050395e+00  4.97011501e+00  3.88944406e-07 
 2.72951817e-05  4.97083157e+00  4.97044640e+00  3.85170079e-07 
 2.73001817e-05  4.97115548e+00  4.97077404e+00  3.81438494e-07 
 2.73051817e-05  4.97147571e+00  4.97109796e+00  3.77749169e-07 
 2.73101817e-05  4.97179232e+00  4.97141822e+00  3.74101625e-07 
 2.73151817e-05  4.97210533e+00  4.97173484e+00  3.70495391e-07 
 2.73201817e-05  4.97241480e+00  4.97204787e+00  3.66929999e-07 
 2.73251817e-05  4.97272076e+00  4.97235735e+00  3.63404988e-07 
 2.73301817e-05  4.97302325e+00  4.97266333e+00  3.59919901e-07 
 2.73351817e-05  4.97332231e+00  4.97296583e+00  3.56474288e-07 
 2.73401817e-05  4.97361798e+00  4.97326491e+00  3.53067701e-07 
 2.73451817e-05  4.97391030e+00  4.97356060e+00  3.49699700e-07 
 2.73501817e-05  4.97419930e+00  4.97385293e+00  3.46369848e-07 
 2.73551817e-05  4.97448503e+00  4.97414195e+00  3.43077714e-07 
 2.73601817e-05  4.97476751e+00  4.97442769e+00  3.39822871e-07 
 2.73651817e-05  4.97504680e+00  4.97471019e+00  3.36604899e-07 
 2.73701817e-05  4.97532292e+00  4.97498949e+00  3.33423379e-07 
 2.73751817e-05  4.97559591e+00  4.97526563e+00  3.30277900e-07 
 2.73801817e-05  4.97586580e+00  4.97553863e+00  3.27168054e-07 
 2.73851817e-05  4.97613263e+00  4.97580854e+00  3.24093438e-07 
 2.73901817e-05  4.97639644e+00  4.97607538e+00  3.21053654e-07 
 2.73951817e-05  4.97665725e+00  4.97633921e+00  3.18048308e-07 
 2.74001817e-05  4.97691511e+00  4.97660004e+00  3.15077009e-07 
 2.74051817e-05  4.97717005e+00  4.97685791e+00  3.12139374e-07 
 2.74101817e-05  4.97742209e+00  4.97711286e+00  3.09235021e-07 
 2.74151817e-05  4.97767128e+00  4.97736491e+00  3.06363574e-07 
 2.74201817e-05  4.97791764e+00  4.97761411e+00  3.03524661e-07 
 2.74251817e-05  4.97816121e+00  4.97786049e+00  3.00717913e-07 
 2.74301817e-05  4.97840201e+00  4.97810407e+00  2.97942967e-07 
 2.74351817e-05  4.97864009e+00  4.97834489e+00  2.95199463e-07 
 2.74401817e-05  4.97887546e+00  4.97858298e+00  2.92487044e-07 
 2.74451817e-05  4.97910817e+00  4.97881836e+00  2.89805361e-07 
 2.74501817e-05  4.97933824e+00  4.97905108e+00  2.87154064e-07 
 2.74551817e-05  4.97956570e+00  4.97928116e+00  2.84532809e-07 
 2.74601817e-05  4.97979058e+00  4.97950863e+00  2.81941258e-07 
 2.74651817e-05  4.98001291e+00  4.97973353e+00  2.79379074e-07 
 2.74701817e-05  4.98023271e+00  4.97995587e+00  2.76845924e-07 
 2.74751817e-05  4.98045003e+00  4.98017569e+00  2.74341479e-07 
 2.74801817e-05  4.98066488e+00  4.98039302e+00  2.71865416e-07 
 2.74851817e-05  4.98087730e+00  4.98060788e+00  2.69417413e-07 
 2.74901817e-05  4.98108730e+00  4.98082031e+00  2.66997152e-07 
 2.74951817e-05  4.98129493e+00  4.98103032e+00  2.64604320e-07 
 2.75001817e-05  4.98150020e+00  4.98123796e+00  2.62238605e-07 
 2.75051817e-05  4.98170314e+00  4.98144324e+00  2.59899701e-07 
 2.75101817e-05  4.98190378e+00  4.98164619e+00  2.57587305e-07 
 2.75151817e-05  4.98210215e+00  4.98184684e+00  2.55301116e-07 
 2.75201817e-05  4.98229826e+00  4.98204522e+00  2.53040838e-07 
 2.75251817e-05  4.98249215e+00  4.98224135e+00  2.50806178e-07 
 2.75301817e-05  4.98268385e+00  4.98243525e+00  2.48596845e-07 
 2.75351817e-05  4.98287336e+00  4.98262695e+00  2.46412552e-07 
 2.75401817e-05  4.98306073e+00  4.98281648e+00  2.44253017e-07 
 2.75451817e-05  4.98324598e+00  4.98300386e+00  2.42117959e-07 
 2.75501817e-05  4.98342912e+00  4.98318912e+00  2.40007101e-07 
 2.75551817e-05  4.98361019e+00  4.98337227e+00  2.37920169e-07 
 2.75601817e-05  4.98378920e+00  4.98355335e+00  2.35856891e-07 
 2.75651817e-05  4.98396619e+00  4.98373237e+00  2.33817001e-07 
 2.75701817e-05  4.98414116e+00  4.98390936e+00  2.31800234e-07 
 2.75751817e-05  4.98431415e+00  4.98408435e+00  2.29806326e-07 
 2.75801817e-05  4.98448518e+00  4.98425735e+00  2.27835021e-07 
 2.75851817e-05  4.98465427e+00  4.98442838e+00  2.25886062e-07 
 2.75901817e-05  4.98482144e+00  4.98459748e+00  2.23959195e-07 
 2.75951817e-05  4.98498672e+00  4.98476466e+00  2.22054170e-07 
 2.76001817e-05  4.98515012e+00  4.98492995e+00  2.20170741e-07 
 2.76051817e-05  4.98531167e+00  4.98509336e+00  2.18308663e-07 
 2.76101817e-05  4.98547138e+00  4.98525491e+00  2.16467694e-07 
 2.76151817e-05  4.98562929e+00  4.98541464e+00  2.14647594e-07 
 2.76201817e-05  4.98578540e+00  4.98557255e+00  2.12848128e-07 
 2.76251817e-05  4.98593974e+00  4.98572867e+00  2.11069062e-07 
 2.76301817e-05  4.98609233e+00  4.98588302e+00  2.09310164e-07 
 2.76351817e-05  4.98624320e+00  4.98603562e+00  2.07571207e-07 
 2.76401817e-05  4.98639235e+00  4.98618649e+00  2.05851964e-07 
 2.76451817e-05  4.98653980e+00  4.98633565e+00  2.04152212e-07 
 2.76501817e-05  4.98668559e+00  4.98648312e+00  2.02471731e-07 
 2.76551817e-05  4.98682972e+00  4.98662891e+00  2.00810302e-07 
 2.76601817e-05  4.98697222e+00  4.98677305e+00  1.99167709e-07 
 2.76651817e-05  4.98711310e+00  4.98691556e+00  1.97543740e-07 
 2.76701817e-05  4.98725238e+00  4.98705645e+00  1.95938182e-07 
 2.76751817e-05  4.98739009e+00  4.98719574e+00  1.94350827e-07 
 2.76801817e-05  4.98752623e+00  4.98733345e+00  1.92781470e-07 
 2.76851817e-05  4.98766083e+00  4.98746960e+00  1.91229906e-07 
 2.76901817e-05  4.98779390e+00  4.98760420e+00  1.89695934e-07 
 2.76951817e-05  4.98792546e+00  4.98773728e+00  1.88179355e-07 
 2.77001817e-05  4.98805553e+00  4.98786885e+00  1.86679971e-07 
 2.77051817e-05  4.98818412e+00  4.98799892e+00  1.85197587e-07 
 2.77101817e-05  4.98831125e+00  4.98812752e+00  1.83732012e-07 
 2.77151817e-05  4.98843695e+00  4.98825466e+00  1.82283054e-07 
 2.77201817e-05  4.98856121e+00  4.98838036e+00  1.80850525e-07 
 2.77251817e-05  4.98868407e+00  4.98850464e+00  1.79434240e-07 
 2.77301817e-05  4.98880553e+00  4.98862750e+00  1.78034014e-07 
 2.77351817e-05  4.98892562e+00  4.98874897e+00  1.76649664e-07 
 2.77401817e-05  4.98904434e+00  4.98886906e+00  1.75281013e-07 
 2.77451817e-05  4.98916172e+00  4.98898779e+00  1.73927880e-07 
 2.77501817e-05  4.98927777e+00  4.98910518e+00  1.72590091e-07 
 2.77551817e-05  4.98939250e+00  4.98922123e+00  1.71267472e-07 
 2.77601817e-05  4.98950592e+00  4.98933596e+00  1.69959851e-07 
 2.77651817e-05  4.98961806e+00  4.98944940e+00  1.68667058e-07 
 2.77701817e-05  4.98972893e+00  4.98956154e+00  1.67388924e-07 
 2.77751817e-05  4.98983855e+00  4.98967242e+00  1.66125284e-07 
 2.77801817e-05  4.98994691e+00  4.98978204e+00  1.64875974e-07 
 2.77851817e-05  4.99005405e+00  4.98989041e+00  1.63640830e-07 
 2.77901817e-05  4.99015998e+00  4.98999756e+00  1.62419694e-07 
 2.77951817e-05  4.99026470e+00  4.99010348e+00  1.61212405e-07 
 2.78001817e-05  4.99036823e+00  4.99020821e+00  1.60018807e-07 
 2.78051817e-05  4.99047059e+00  4.99031175e+00  1.58838744e-07 
 2.78101817e-05  4.99057179e+00  4.99041412e+00  1.57672064e-07 
 2.78151817e-05  4.99067184e+00  4.99051532e+00  1.56518615e-07 
 2.78201817e-05  4.99077075e+00  4.99061537e+00  1.55378246e-07 
 2.78251817e-05  4.99086855e+00  4.99071430e+00  1.54250810e-07 
 2.78301817e-05  4.99096523e+00  4.99081209e+00  1.53136160e-07 
 2.78351817e-05  4.99106082e+00  4.99090878e+00  1.52034150e-07 
 2.78401817e-05  4.99115532e+00  4.99100437e+00  1.50944638e-07 
 2.78451817e-05  4.99124875e+00  4.99109888e+00  1.49867483e-07 
 2.78501817e-05  4.99134112e+00  4.99119232e+00  1.48802543e-07 
 2.78551817e-05  4.99143244e+00  4.99128469e+00  1.47749681e-07 
 2.78601817e-05  4.99152273e+00  4.99137602e+00  1.46708759e-07 
 2.78651817e-05  4.99161199e+00  4.99146631e+00  1.45679643e-07 
 2.78701817e-05  4.99170024e+00  4.99155558e+00  1.44662198e-07 
 2.78751817e-05  4.99178749e+00  4.99164383e+00  1.43656293e-07 
 2.78801817e-05  4.99187375e+00  4.99173109e+00  1.42661796e-07 
 2.78851817e-05  4.99195903e+00  4.99181735e+00  1.41678578e-07 
 2.78901817e-05  4.99204334e+00  4.99190264e+00  1.40706511e-07 
 2.78951817e-05  4.99212670e+00  4.99198695e+00  1.39745469e-07 
 2.79001817e-05  4.99220911e+00  4.99207031e+00  1.38795326e-07 
 2.79051817e-05  4.99229059e+00  4.99215273e+00  1.37855960e-07 
 2.79101817e-05  4.99237114e+00  4.99223421e+00  1.36927249e-07 
 2.79151817e-05  4.99245077e+00  4.99231477e+00  1.36009070e-07 
 2.79201817e-05  4.99252951e+00  4.99239441e+00  1.35101305e-07 
 2.79251817e-05  4.99260735e+00  4.99247315e+00  1.34203837e-07 
 2.79301817e-05  4.99268431e+00  4.99255099e+00  1.33316547e-07 
 2.79351817e-05  4.99276039e+00  4.99262795e+00  1.32439321e-07 
 2.79401817e-05  4.99283561e+00  4.99270404e+00  1.31572045e-07 
 2.79451817e-05  4.99290998e+00  4.99277927e+00  1.30714606e-07 
 2.79501817e-05  4.99298351e+00  4.99285364e+00  1.29866892e-07 
 2.79551817e-05  4.99305620e+00  4.99292717e+00  1.29028793e-07 
 2.79601817e-05  4.99312806e+00  4.99299986e+00  1.28200200e-07 
 2.79651817e-05  4.99319911e+00  4.99307173e+00  1.27381005e-07 
 2.79701817e-05  4.99326936e+00  4.99314279e+00  1.26571102e-07 
 2.79751817e-05  4.99333880e+00  4.99321303e+00  1.25770386e-07 
 2.79801817e-05  4.99340746e+00  4.99328249e+00  1.24978752e-07 
 2.79851817e-05  4.99347534e+00  4.99335115e+00  1.24196097e-07 
 2.79901817e-05  4.99354245e+00  4.99341903e+00  1.23422319e-07 
 2.79951817e-05  4.99360880e+00  4.99348615e+00  1.22657319e-07 
 2.80001817e-05  4.99367440e+00  4.99355250e+00  1.21900995e-07 
 2.80051817e-05  4.99373925e+00  4.99361810e+00  1.21153251e-07 
 2.80101817e-05  4.99380337e+00  4.99368295e+00  1.20413988e-07 
 2.80151817e-05  4.99386676e+00  4.99374707e+00  1.19683111e-07 
 2.80201817e-05  4.99392943e+00  4.99381047e+00  1.18960524e-07 
 2.80251817e-05  4.99399139e+00  4.99387314e+00  1.18246134e-07 
 2.80301817e-05  4.99405264e+00  4.99393510e+00  1.17539847e-07 
 2.80351817e-05  4.99411320e+00  4.99399636e+00  1.16841571e-07 
 2.80401817e-05  4.99417308e+00  4.99405693e+00  1.16151216e-07 
 2.80451817e-05  4.99423227e+00  4.99411680e+00  1.15468692e-07 
 2.80501817e-05  4.99429079e+00  4.99417600e+00  1.14793911e-07 
 2.80551817e-05  4.99434865e+00  4.99423453e+00  1.14126783e-07 
 2.80601817e-05  4.99440585e+00  4.99429239e+00  1.13467223e-07 
 2.80651817e-05  4.99446241e+00  4.99434959e+00  1.12815145e-07 
 2.80701817e-05  4.99451832e+00  4.99440615e+00  1.12170464e-07 
 2.80751817e-05  4.99457360e+00  4.99446206e+00  1.11533096e-07 
 2.80801817e-05  4.99462825e+00  4.99451735e+00  1.10902958e-07 
 2.80851817e-05  4.99468228e+00  4.99457200e+00  1.10279967e-07 
 2.80901817e-05  4.99473570e+00  4.99462603e+00  1.09664044e-07 
 2.80951817e-05  4.99478851e+00  4.99467945e+00  1.09055108e-07 
 2.81001817e-05  4.99484072e+00  4.99473227e+00  1.08453080e-07 
 2.81051817e-05  4.99489234e+00  4.99478448e+00  1.07857881e-07 
 2.81101817e-05  4.99494337e+00  4.99483610e+00  1.07269433e-07 
 2.81151817e-05  4.99499383e+00  4.99488714e+00  1.06687661e-07 
 2.81201817e-05  4.99504371e+00  4.99493760e+00  1.06112489e-07 
 2.81251817e-05  4.99509303e+00  4.99498748e+00  1.05543841e-07 
 2.81301817e-05  4.99514178e+00  4.99503680e+00  1.04981644e-07 
 2.81351817e-05  4.99518999e+00  4.99508556e+00  1.04425825e-07 
 2.81401817e-05  4.99523764e+00  4.99513377e+00  1.03876311e-07 
 2.81451817e-05  4.99528476e+00  4.99518143e+00  1.03333031e-07 
 2.81501817e-05  4.99533134e+00  4.99522855e+00  1.02795914e-07 
 2.81551817e-05  4.99537740e+00  4.99527513e+00  1.02264890e-07 
 2.81601817e-05  4.99542293e+00  4.99532119e+00  1.01739890e-07 
 2.81651817e-05  4.99546794e+00  4.99536672e+00  1.01220846e-07 
 2.81701817e-05  4.99551244e+00  4.99541174e+00  1.00707690e-07 
 2.81751817e-05  4.99555644e+00  4.99545624e+00  1.00200356e-07 
 2.81801817e-05  4.99559994e+00  4.99550024e+00  9.96987766e-08 
 2.81851817e-05  4.99564295e+00  4.99554374e+00  9.92028878e-08 
 2.81901817e-05  4.99568546e+00  4.99558675e+00  9.87126246e-08 
 2.81951817e-05  4.99572750e+00  4.99562927e+00  9.82279231e-08 
 2.82001817e-05  4.99576906e+00  4.99567131e+00  9.77487204e-08 
 2.82051817e-05  4.99581014e+00  4.99571287e+00  9.72749541e-08 
 2.82101817e-05  4.99585077e+00  4.99575396e+00  9.68065624e-08 
 2.82151817e-05  4.99589093e+00  4.99579458e+00  9.63434845e-08 
 2.82201817e-05  4.99593063e+00  4.99583474e+00  9.58856601e-08 
 2.82251817e-05  4.99596988e+00  4.99587445e+00  9.54330296e-08 
 2.82301817e-05  4.99600869e+00  4.99591371e+00  9.49855340e-08 
 2.82351817e-05  4.99604706e+00  4.99595252e+00  9.45431152e-08 
 2.82401817e-05  4.99608499e+00  4.99599089e+00  9.41057156e-08 
 2.82451817e-05  4.99612249e+00  4.99602882e+00  9.36732782e-08 
 2.82501817e-05  4.99615957e+00  4.99606632e+00  9.32457467e-08 
 2.82551817e-05  4.99619623e+00  4.99610340e+00  9.28230656e-08 
 2.82601817e-05  4.99623247e+00  4.99614006e+00  9.24051797e-08 
 2.82651817e-05  4.99626830e+00  4.99617630e+00  9.19920348e-08 
 2.82701817e-05  4.99630372e+00  4.99621213e+00  9.15835769e-08 
 2.82751817e-05  4.99633874e+00  4.99624756e+00  9.11797531e-08 
 2.82801817e-05  4.99637336e+00  4.99628258e+00  9.07805106e-08 
 2.82851817e-05  4.99640759e+00  4.99631721e+00  9.03857976e-08 
 2.82901817e-05  4.99644143e+00  4.99635144e+00  8.99955626e-08 
 2.82951817e-05  4.99647489e+00  4.99638528e+00  8.96097549e-08 
 2.83001817e-05  4.99650797e+00  4.99641874e+00  8.92283243e-08 
 2.83051817e-05  4.99654067e+00  4.99645182e+00  8.88512210e-08 
 2.83101817e-05  4.99657300e+00  4.99648453e+00  8.84783961e-08 
 2.83151817e-05  4.99660497e+00  4.99651686e+00  8.81098010e-08 
 2.83201817e-05  4.99663657e+00  4.99654883e+00  8.77453876e-08 
 2.83251817e-05  4.99666782e+00  4.99658043e+00  8.73851087e-08 
 2.83301817e-05  4.99669871e+00  4.99661168e+00  8.70289172e-08 
 2.83351817e-05  4.99672924e+00  4.99664257e+00  8.66767669e-08 
 2.83401817e-05  4.99675944e+00  4.99667311e+00  8.63286118e-08 
 2.83451817e-05  4.99678929e+00  4.99670330e+00  8.59844066e-08 
 2.83501817e-05  4.99681880e+00  4.99673315e+00  8.56441067e-08 
 2.83551817e-05  4.99684797e+00  4.99676267e+00  8.53076675e-08 
 2.83601817e-05  4.99687682e+00  4.99679184e+00  8.49750455e-08 
 2.83651817e-05  4.99690534e+00  4.99682069e+00  8.46461971e-08 
 2.83701817e-05  4.99693353e+00  4.99684921e+00  8.43210798e-08 
 2.83751817e-05  4.99696141e+00  4.99687741e+00  8.39996510e-08 
 2.83801817e-05  4.99698896e+00  4.99690528e+00  8.36818691e-08 
 2.83851817e-05  4.99701621e+00  4.99693284e+00  8.33676926e-08 
 2.83901817e-05  4.99704314e+00  4.99696009e+00  8.30570806e-08 
 2.83951817e-05  4.99706978e+00  4.99698703e+00  8.27499926e-08 
 2.84001817e-05  4.99709610e+00  4.99701366e+00  8.24463888e-08 
 2.84051817e-05  4.99712213e+00  4.99703999e+00  8.21462296e-08 
 2.84101817e-05  4.99714787e+00  4.99706602e+00  8.18494759e-08 
 2.84151817e-05  4.99717331e+00  4.99709175e+00  8.15560890e-08 
 2.84201817e-05  4.99719846e+00  4.99711720e+00  8.12660308e-08 
 2.84251817e-05  4.99722333e+00  4.99714235e+00  8.09792636e-08 
 2.84301817e-05  4.99724792e+00  4.99716722e+00  8.06957500e-08 
 2.84351817e-05  4.99727223e+00  4.99719181e+00  8.04154530e-08 
 2.84401817e-05  4.99729626e+00  4.99721612e+00  8.01383362e-08 
 2.84451817e-05  4.99732002e+00  4.99724015e+00  7.98643636e-08 
 2.84501817e-05  4.99734350e+00  4.99726391e+00  7.95934994e-08 
 2.84551817e-05  4.99736673e+00  4.99728740e+00  7.93257084e-08 
 2.84601817e-05  4.99738969e+00  4.99731063e+00  7.90609557e-08 
 2.84651817e-05  4.99741238e+00  4.99733359e+00  7.87992069e-08 
 2.84701817e-05  4.99743483e+00  4.99735629e+00  7.85404278e-08 
 2.84751817e-05  4.99745701e+00  4.99737873e+00  7.82845848e-08 
 2.84801817e-05  4.99747895e+00  4.99740092e+00  7.80316447e-08 
