 time            v(conn_pin)     v(gate)         v(gate_drive)  
 1.72407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.72907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.73407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.73907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.74407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.74907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.75407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.75907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.76407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.76907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.77407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.77907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.78407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.78907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.79407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.79907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.80407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.80907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.81407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.81907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.82407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.82907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.83407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.83907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.84407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.84907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.85407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.85907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.86407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.86907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.87407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.87907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.88407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.88907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.89407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.89907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.90407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.90907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.91407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.91907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.92407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.92907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.93407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.93907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.94407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.94907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.95407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.95907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.96407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.96907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.97407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.97907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.98407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.98907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.99407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 1.99907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.00407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.00907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.01407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.01907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.02407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.02907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.03407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.03907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.04407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.04907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.05407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.05907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.06407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.06907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.07407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.07907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.08407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.08907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.09407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.09907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.10407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.10907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.11407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.11907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.12407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.12907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.13407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.13907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.14407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.14907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.15407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.15907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.16407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.16907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.17407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.17907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.18407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.18907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.19407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.19907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.20407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.20907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.21407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.21907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.22407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.22907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.23407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.23907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.24407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.24907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.25407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.25907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.26407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.26907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.27407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.27907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.28407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.28907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.29407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.29907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.30407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.30907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.31407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.31907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.32407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.32907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.33407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.33907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.34407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.34907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.35407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.35907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.36407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.36907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.37407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.37907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.38407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.38907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.39407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.39907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.40407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.40907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.41407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.41907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.42407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.42907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.43407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.43907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.44407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.44907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.45407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.45907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.46407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.46907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.47407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.47907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.48407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.48907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.49407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.49907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.50407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.50907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.51407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.51907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.52407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.52907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.53407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.53907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.54407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.54907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.55407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.55907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.56407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.56907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.57407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.57907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.58407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.58907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.59407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.59907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.60407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.60907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.61407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.61907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.62407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.62907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.63407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.63907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.64407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.64907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.65407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.65907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.66407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.66907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.67407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.67907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.68407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.68907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.69407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.69907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.70407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.70907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.71407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.71907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.72407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.72907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.73407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.73907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.74407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.74907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.75407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.75907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.76407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.76907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.77407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.77907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.78407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.78907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.79407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.79907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.80407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.80907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.81407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.81907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.82407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.82907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.83407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.83907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.84407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.84907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.85407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.85907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.86407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.86907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.87407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.87907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.88407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.88907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.89407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.89907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.90407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.90907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.91407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.91907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.92407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.92907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.93407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.93907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.94407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.94907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.95407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.95907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.96407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.96907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.97407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.97907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.98407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.98907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.99407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 2.99907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.00407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.00907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.01407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.01907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.02407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.02907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.03407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.03907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.04407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.04907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.05407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.05907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.06407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.06907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.07407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.07907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.08407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.08907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.09407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.09907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.10407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.10907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.11407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.11907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.12407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.12907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.13407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.13907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.14407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.14907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.15407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.15907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.16407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.16907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.17407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.17907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.18407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.18907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.19407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.19907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.20407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.20907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.21407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.21907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.22407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.22907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.23407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.23907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.24407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.24907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.25407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.25907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.26407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.26907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.27407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.27907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.28407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.28907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.29407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.29907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.30407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.30907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.31407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.31907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.32407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.32907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.33407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.33907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.34407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.34907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.35407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.35907996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 3.36407996e-06  3.72221007e-05  3.30000000e+00  3.30000000e+00 
