 time            v(conn_pin)     v(mcu_pin)      v_am_rs#branch  v_am_esd#branch v_am_prot#branch
 9.10592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.11592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.12592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.13592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.14592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.15592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.16592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.17592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.18592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.19592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.20592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.21592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.22592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.23592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.24592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.25592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.26592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.27592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.28592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.29592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.30592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.31592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.32592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.33592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.34592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.35592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.36592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.37592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.38592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.39592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.40592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.41592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.42592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.43592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.44592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.45592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.46592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.47592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.48592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.49592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.50592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.51592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.52592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.53592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.54592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.55592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.56592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.57592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.58592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.59592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.60592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.61592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.62592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.63592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.64592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.65592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.66592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.67592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.68592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.69592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.70592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.71592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.72592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.73592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.74592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.75592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.76592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.77592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.78592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.79592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.80592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.81592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.82592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.83592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.84592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.85592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.86592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.87592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.88592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.89592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.90592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.91592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.92592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.93592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.94592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.95592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.96592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.97592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.98592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.99592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 1.00000000e-04  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
